GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1994,salesprice1994,salespricesf1994
G24002503013024018,117,2.544648943,36056,2933.589769,29089.83241,4,115950,77.14490219
G24002503013024019,77,2.544648943,36056,2773.478333,28944.97902,3,110000,70.51282051
G24002503013024020,113,2.544648943,36056,3009.251224,29207.22556,,,
G24002503014011002,141,2.841666667,30429,1730.642081,26832.82481,3,35000,29.6108291
G24002503014011003,153,2.841666667,30429,1519.088939,26360.26621,,,
G24002503014011004,67,2.791666667,30429,1729.425029,26892.74415,,,
G24002503014011005,60,3.157894737,30429,1676.840085,26899.61257,1,92500,71.70542636
G24002503014011006,122,2.772727273,30429,1631.869881,26735.11213,,,
G24002503014011007,73,2.517241379,30429,1416.991499,26582.58799,,,
G24002503014011008,88,2.841666667,30429,1426.422518,26452.12134,,,
G24002503014011009,225,2.841666667,30429,1370.738717,26091.58546,4,124396.5,118.415493
G24002503014012000,312,2.943886542,40682,879.7820183,26731.72152,4,101500,78.515625
G24002503014012002,13,3.037234043,40682,487.3748679,26406.85184,,,
G24002503014012003,4,3.037234043,40682,873.6116512,26993.20188,,,
G24002503014012004,204,3.037234043,40682,772.3181213,26361.33767,2,105700,67.70616938
G24002503014012006,9,3.037234043,40682,831.8822002,26591.84215,,,
G24002503014012007,10,2.541666667,40682,1009.405411,26161.94982,,,
G24002503014012009,94,3.5,40682,994.2820986,26039.91876,,,
G24002503014012018,67,3.5,40682,862.8618877,25935.20924,,,
G24002503014012019,58,2.761904762,40682,677.3736465,26864.26459,,,
G24002503014012020,17,3.037234043,40682,716.0718528,26942.94319,,,
G24002503014012022,100,2.777777778,40682,890.8185342,26223.68114,1,125000,71.22507123
G24002503014012023,79,3.16,40682,875.0037773,26316.83489,1,104500,58.84009009
G24002503014012025,61,3.037234043,40682,816.8113469,26405.61478,,,
G24002503014012026,116,3.135135135,40682,755.422334,26063.78915,1,101000,67.37825217
G24002503014012027,64,2.909090909,40682,704.8670348,25918.68197,2,122950,68.99482706
G24002503014012028,44,2.75,40682,602.8795106,25997.90567,1,121500,108
G24002503014012029,163,3.326530612,40682,378.8051871,26597.96713,1,96000,92.30769231
G24002503014012030,45,2.647058824,40682,435.1064516,26657.33987,3,108500,89.81788079
G24002503014013005,346,3.145454545,47054,300.2303746,25796.73626,2,119250,115.7946833
G24002503014013006,106,2.872436281,47054,426.9455121,25682.47142,,,
G24002503014013007,74,2.96,47054,337.5180696,26041.09175,5,95000,67.46031746
G24002503014013008,30,2.972163679,47054,661.2558715,25698.84279,1,118000,75.64102564
G24002503014013009,93,3,47054,431.0107692,26165.23917,,,
G24002503014013010,162,3.176470588,47054,515.3692271,25812.0104,1,104000,69.37958639
G24002503014013011,83,2.766666667,47054,325.5352811,25859.95749,1,2000,1.831501832
G24002503014013013,353,2.028,47054,70.39188951,26207.05547,1,110000,72.36842105
G24002503014013020,112,3.027027027,47054,308.3547823,26487.52831,,,
G24002503014013022,34,2.028,47054,379.7210539,26437.65674,,,
G24002503014013023,134,3.35,47054,195.770822,26345.71359,1,92362,94.24693878
G24002503014013024,130,3.095238095,47054,179.0554677,26222.02736,1,129900,60.92870544
G24002503014013025,71,2.028,47054,132.8227256,25996.88027,1,129900,90.83916084
G24002503014013029,258,1.841059603,47054,104.9759325,25928.18374,,,
G24002503014013030,72,2.482758621,47054,484.0465957,25982.76967,,,
G24002503014013031,55,3.235294118,47054,390.7792668,25952.59694,,,
G24002503014014000,339,2.665276255,48125,289.552254,25287.85369,8,118700,84.78571429
G24002503014014002,67,3.35,48125,186.8765591,25451.88146,,,
G24002503014014006,169,2.818658351,48125,5.523125801,25600.54754,2,242250,124.1467199
G24002503014014007,85,3.4,48125,119.5455359,25408.18625,1,114000,118.0124224
G24002503014014008,97,3.129032258,48125,223.8283892,25365.16401,,,
G24002503014014009,254,2.760869565,48125,116.0310423,25661.65716,3,85000,59.02777778
G24002503014014012,539,2.556749395,48125,5.476472934,25847.39649,8,120000,95.31671159
G24002503014021000,208,3.301587302,56063,1011.032289,27160.20676,,,
G24002503014021001,53,3.117647059,56063,726.1270871,26887.32157,,,
G24002503014021002,233,3.328571429,56063,893.1148578,26978.91758,1,123000,93.46504559
G24002503014021003,148,3.363636364,56063,1108.913747,27028.16047,1,118000,89.6656535
G24002503014021005,79,3.434782609,56063,949.031547,26955.69576,3,136900,66.25650734
G24002503014021006,155,2.87037037,56063,912.6419634,26901.88331,2,84400,74.51261844
G24002503014022000,85,2.416666667,45341,2018.432566,28078.87866,1,85000,68.10897436
G24002503014022003,1447,3.131487485,45341,963.1061324,26919.88064,22,90950,62.00063487
G24002503014022005,60,3.529411765,45341,833.4780123,26776.11915,,,
G24002503014022007,28,3.027777778,45341,1515.715348,27687.9674,,,
G24002503014022011,11,3.027777778,45341,1724.053365,28154.31847,,,
G24002503016011001,231,2.8875,36056,2072.152952,30775.2069,3,120000,90.04739336
G24002503016011002,53,3.3125,36056,2038.860469,30814.89974,,,
G24002503016011003,64,2.666666667,36056,2080.189472,30763.38523,,,
G24002503016011004,47,2.238095238,36056,2055.585495,30776.80235,,,
G24002503016011005,83,2.862068966,36056,1833.62301,30999.2427,,,
G24002503016011007,83,2.964285714,36056,1963.446575,30875.65951,4,73000,75.88357588
G24002503016011008,119,2.644444444,36056,2150.270972,30680.04875,,,
G24002503016012003,1700,3.01754386,28750,2729.528281,29576.82204,8,76250,58.02419355
G24002503016013000,237,3.291666667,26326,1770.298315,31101.43186,3,70500,70.06161616
G24002503016013002,720,3.471551363,26326,1978.748735,30523.71072,5,87500,70.11217949
G24002503016013004,136,3.478658537,26326,1870.107155,30304.87976,2,100500,94.45884071
G24002503016013010,55,3.21875,26326,2411.689194,30419.0805,3,84000,90.89912281
G24002503016013011,48,3.21875,26326,2311.42788,30520.34252,,,
G24002503016013012,21,3.478658537,26326,1383.110606,31020.30406,,,
G24002503016014000,1000,3.52027027,28750,3076.853632,29505.12287,18,76750,60.43110795
G24002503016014003,38,3.006849315,28750,2964.604535,29182.44457,1,77000,62.09677419
G24002503016014004,355,3.006849315,28750,2640.217026,28866.67993,7,77900,76.28968254
G24002503016014013,35,3.006849315,28750,2974.421831,29200.66754,2,79250,56.28551136
G24002503016015000,18,3,17038,1162.212434,31040.24939,,,
G24002503016015001,56,2.666666667,17038,1127.283237,30943.62356,,,
G24002503016015009,284,3.224719101,17038,1536.197172,30325.18564,,,
G24002503016015014,20,2.083333333,17038,2271.636356,29399.7774,,,
G24002503016015016,5,2.083333333,17038,1797.017148,30002.10677,,,
G24002503016015019,4,2,17038,2434.378452,28601.685,,,
G24002503016015021,84,2.625,17038,1009.879627,30820.78102,,,
G24002503016015022,22,2.444444444,17038,955.8097468,31099.33678,,,
G24002503016021000,221,2.046296296,44625,1408.377314,31430.42072,5,138000,83.72881356
G24002503016021001,106,3.117647059,44625,1069.679076,31771.487,,,
G24002503016021002,100,3.03030303,44625,915.7013311,31916.66843,1,97000,67.7847659
G24002503016021003,104,3.466666667,44625,1355.275048,31506.01221,,,
G24002503016021004,28,2.516129032,44625,1284.277144,31564.17926,1,109500,85.94976452
G24002503016021006,162,2.16,44625,1524.449992,31361.70871,2,90950,94.54261954
G24002503016021007,63,2.625,44625,1402.624962,31484.58861,2,96950,94.38027771
G24002503016021008,104,2.9,44625,1441.319167,31523.99564,1,70000,66.03773585
G24002503016021009,95,3.166666667,44625,1137.145738,31760.2317,1,103600,107.6923077
G24002503016021010,50,2.516129032,44625,1166.619689,31688.49807,1,103500,100.877193
G24002503016021012,118,3.371428571,44625,1212.006549,31783.70223,1,1e+05,93.28358209
G24002503016021013,110,3.333333333,44625,1141.784467,31900.73009,2,85000,90.58020571
G24002503016021014,163,3.880952381,44625,933.3233813,32068.67032,1,83000,59.11680912
G24002503016021015,100,3.703703704,44625,827.6501727,32181.74351,,,
G24002503016021016,23,2.9,44625,1594.362397,31355.87338,,,
G24002503016021017,47,2.9,44625,1529.199902,31415.30108,,,
G24002503016021018,86,2.866666667,44625,1293.490643,31824.22272,,,
G24002503016021019,42,2.625,44625,915.0125691,31924.31424,1,95915,99.7037422
G24002503016022001,82,3.065758611,44397,582.8888792,34696.55433,1,87000,82.0754717
G24002503016022002,640,3.134047317,44397,958.9246534,32395.21207,6,89744,55.66201248
G24002503016022004,77,3.347826087,44397,1353.526276,33485.29674,1,98500,55.05869201
G24002503016022005,133,3.594594595,44397,1155.664201,33571.99421,,,
G24002503016022006,47,3.208333333,44397,1201.143963,33755.68388,2,94450,70.23075234
G24002503016022008,208,3.781818182,44397,1087.40382,33497.64216,2,86050.5,50.99704745
G24002503016022011,89,3.869565217,44397,1283.790336,33576.37318,1,106115,102.3288332
G24002503016022014,49,3.156050955,44397,1280.488128,33262.39515,,,
G24002503016022017,184,3.208333333,44397,1083.092205,33857.71677,4,90985,67.47027251
G24002503016022018,43,3.307692308,44397,782.1305228,33581.2159,,,
G24002503016022019,88,2.838709677,44397,1228.953678,31303.34953,,,
G24002503016022020,284,3.156050955,44397,898.9163538,33220.25772,1,98000,50.20491803
G24002503016022021,57,3.540540541,44397,750.0283494,33286.15698,,,
G24002503016022022,214,3.566666667,44397,960.5482208,33411.11607,1,92000,51.1679644
G24002503016022023,74,3.540540541,44397,766.1666443,33373.83819,4,97950,52.82239335
G24002503016023003,637,3.411585366,44625,283.6046854,33281.79644,13,110500,84.61538462
G24002503016023004,31,3.411585366,44625,586.7875933,33377.22144,1,120700,76.97704082
G24002503016023005,32,3.411585366,44625,403.9664114,33561.06095,2,111900,66.0450263
G24002503016023006,179,3.411585366,44625,281.7865907,33491.84556,3,118000,74.33252427
G24002503016023007,66,3.411585366,44625,337.5475006,33274.3426,2,105950,112.433848
G24002503016023008,136,3.317073171,44625,416.6792361,33166.6614,5,93000,82.62867647
G24002503016023009,112,3.294117647,44625,242.0124491,33362.94433,1,103900,113.9254386
G24002503016023010,2,3,44625,663.5865486,33835.10618,,,
G24002503016023012,112,3.411585366,44625,519.3205531,33427.38614,10,117830,81.36416282
G24002503016023013,18,2.272584047,44625,617.5998279,34436.93076,12,148892.5,84.72520111
G24002503016023014,78,2.785714286,44625,306.2462742,35041.33982,2,78650,78.4847905
G24002503016023015,46,3.411585366,44625,487.4515739,34046.174,,,
G24002503016023016,60,2.142857143,44625,35.4082581,35333.51714,,,
G24002503016023017,66,2.538461538,44625,138.0593991,35173.33614,,,
G24002503016023018,205,3.014705882,44625,226.6879786,35208.78117,3,96000,44.3452381
G24002503017021000,482,2.385204082,41167,1691.320577,38718.79902,20,99308,80.35499849
G24002503017021004,10,2.385204082,41167,1970.606669,38689.98116,,,
G24002503017021006,83,2.385204082,41167,1664.489545,38905.1395,,,
G24002503017021009,9,2.385204082,41167,1311.120362,38459.93438,,,
G24002503017021011,190,2.475555767,41167,1168.272162,37939.84033,8,102512.5,70.14973958
G24002503017021019,102,3.351145038,41167,946.6720292,38155.85066,2,95000,89.9847817
G24002503017021021,206,3.351145038,41167,999.9011602,37988.06341,5,110500,71.15384615
G24002503017022004,221,2.370967742,34038,338.146212,36766.93501,15,146645,73.76509054
G24002503017022005,69,2.363085143,34038,4.996121082,36958.50052,,,
G24002503017022007,129,2.675933066,34038,204.5398897,36369.85334,3,166000,90.98639456
G24002503017022009,79,2.266181085,34038,103.8874698,34558.85032,2,114500,114.6978022
G24002503017022011,328,2.395691239,34038,435.3852374,35696.6894,2,124450,96.83026437
G24002503017022013,5,5,34038,321.8083894,35129.16567,,,
G24002503017022014,38,2.923076923,34038,777.4060756,36055.2721,1,125000,86.6851595
G24002503017022015,23,2.555555556,34038,642.9693145,35928.10073,,,
G24002503017022016,73,2.370967742,34038,742.7168746,36318.48591,7,140535,78.31182796
G24002503017022021,4,1.603330521,34038,115.3285593,33453.23701,,,
G24002503017022029,31,3.23002958,34038,170.6499934,33064.93004,4,83950,68.74779541
G24002503017022033,54,3.22147651,34038,350.4417426,32743.7949,,,
G24002503017022035,229,3.237780784,34038,480.7073145,32442.76156,18,92995,78.5832274
G24002503017022037,21,3.22147651,34038,298.110716,32666.66852,1,94400,80.96054889
G24002503017022039,79,3.22147651,34038,250.6594929,32676.26442,1,93500,83.48214286
G24002503017022040,46,3.221479449,34038,27.50838594,33096.40668,,,
G24002503017022041,45,3.22147651,34038,69.33396022,33056.4884,,,
G24002503017023001,37,2.874934137,34038,252.3241268,39114.83219,,,
G24002503017023003,1,2.823529412,34038,327.7141978,39143.6484,,,
G24002503017023006,1,2.823529412,34038,301.3604705,39376.4222,,,
G24002503017023007,1,2.823529412,34038,236.9880631,39143.95696,,,
G24002503017023008,1,2.823529412,34038,208.1176522,39377.57112,,,
G24002503017023010,1,2.823529412,34038,368.3180295,39064.10374,,,
G24002503017024005,110,2.385204082,39671,946.886374,38697.54841,,,
G24002503017025002,39,2.72,41167,1947.878297,40505.70005,,,
G24002503017025003,1,2.72,41167,2151.519105,41289.99444,,,
G24002503017025004,1,2.72,41167,2234.99187,41354.84742,,,
G24002503017025005,1,2.72,41167,1793.223593,40825.73588,,,
G24002503017025008,2,2.72,41167,1771.425182,41096.44777,,,
G24002503017025012,2,2.72,41167,1436.017048,40474.51876,,,
G24002503017025016,4,2.72,41167,1855.020986,40837.97749,,,
G24002503017025017,3,2.72,41167,1977.638463,40816.99444,,,
G24002503017025018,8,2.72,41167,1746.09966,41147.73755,,,
G24002503017025021,2,2.72,41167,2111.087321,41321.87681,,,
G24002503017025023,1,2.72,41167,1425.496869,40331.85369,,,
G24002503017025026,3,2.72,41167,1888.308508,40761.4611,,,
G24002503017031000,121,3.097560976,41167,2264.994147,35652.05361,6,164541.5,81.38740607
G24002503017031001,111,3.097560976,41167,2122.457351,35655.58949,1,173989,84.29699612
G24002503017031005,76,2.5,41167,1475.317072,33764.01288,,,
G24002503017031006,19,2.5,41167,1111.991094,33475.04601,,,
G24002503017031008,9,3,41167,1068.993354,33885.34718,,,
G24002503017031010,40,3.076923077,41167,1011.731891,34111.97916,,,
G24002503017031011,19,2.111111111,41167,1116.389728,34108.51535,1,135000,100.4464286
G24002503017031013,143,3.097560976,41167,1774.097177,35032.44913,14,163425,84.45633823
G24002503017031014,7,3.097560976,41167,1703.990199,35160.28282,1,150750,79.76190476
G24002503017031016,30,2.727272727,41167,1494.828961,34795.69922,1,177500,80.09927798
G24002503017031017,48,2.949162362,41167,559.0527203,34196.48429,,,
G24002503017031018,4,3.086713484,41167,461.1321231,34385.63106,,,
