GISJOIN,pop2020
G24000100005002123,0
G24000100005002124,0
G24000100005002047,8
G24000100005002033,0
G24000100005002034,0
G24000100005002035,0
G24000100005002036,0
G24000100005002038,0
G24000100005002049,1.366971681778
G24000100005002052,0
G24000100005002055,0
G24000100005002067,96.988824224942
G24000100005002070,0
G24000100005002080,16.0652044724
G24000100005002089,86.433987149167
G24000100005002095,0
G24000100005002102,0
G24000100005002103,0
G24000100005002114,0
G24000100005002115,0
G24000100005002119,0
G24000100005002120,0
G24000100005002121,0
G24000100005002050,0
G24000100005002053,0
G24000100005002054,0
G24000100005002043,41
G24000100005002044,50.505882352963
G24000100005002045,2.494117647037
G24000100005002085,0
G24000100005002086,0
G24000100005002029,34.4693980294
G24000100005002031,7.899237048387
G24000100005002032,0
G24000100005002041,58.885221633627
G24000100005002051,0
G24000100005002101,0
G24000100005002068,0
G24000100005002069,0
G24000100005002071,5
G24000100005002072,5.925677157756
G24000100005002007,0
G24000100005002057,14.811525302805
G24000100005002077,0
G24000100005002081,0
G24000100005002082,0
G24000100005002083,0
G24000100005002084,0
G24000100005002105,70.004485851833
G24000100005002106,0
G24000100005002107,0
G24000100005002108,6.503746692296
G24000100005002109,0
G24000100005002122,0
G24000100005002125,3.565164021696
G24000100005002110,0
G24000100005002111,0
G24000100005002087,0
G24000100005002112,18.956112293475
G24000100005002113,15.50954642195
G24000100005002117,1.169882315315
G24000100005002042,3.23180043522
G24000100005002088,11.603943285195
G24000100005002118,0.164256279585
G24000100005002090,0
G24000100005002091,0
G24000100005002092,0
G24000100005002093,0
G24000100005002094,0
G24000100005002096,0
G24000100005002097,0
G24000100005002098,0
G24000100005002099,0
G24000100005002100,0
G24000100005002116,0
G24000100005002104,4.926603434175
G24000100006001000,5
G24000100006001001,0
G24000100006001002,3
G24000100006001003,202
G24000100006001005,0
G24000100006001004,30
G24000100006001006,72
G24000100006001008,33
G24000100006001007,34
G24000100006001009,23
G24000100006001017,0
G24000100006001018,0
G24000100006001019,0
G24000100006001010,17
G24000100006001011,15
G24000100006001067,120
G24000100006001068,0
G24000100006001071,20
G24000100006001070,13
G24000100006001069,10
G24000100006001072,7.2
G24000100006001087,4.8
G24000100006001073,63
G24000100006001074,21
G24000100006001015,10
G24000100006001016,14
G24000100006001021,36
G24000100006001022,0
G24000100006001023,16
G24000100006001024,0
G24000100006001014,3
G24000100006001012,28
G24000100006001013,0
G24000100006001028,36
G24000100006001025,5
G24000100006001026,13
G24000100006001027,37
G24000100006001032,20
G24000100006001029,18
G24000100006001030,22
G24000100006001031,32
G24000100006001034,15
G24000100006001033,24
G24000100006001038,20
G24000100006001037,14
G24000100006001036,29
G24000100006001035,16
G24000100006001048,16
G24000100006001041,51
G24000100006001042,16
G24000100006001039,0
G24000100006001040,0
G24000100006001051,0
G24000100006001050,13
G24000100006001049,11
G24000100006001062,13
G24000100006001066,14
G24000100006001096,14
G24000100006001094,2
G24000100006001059,28
G24000100006001044,20.444444444448
G24000100006001060,3.555555555552
G24000100006001045,15
G24000100006001020,9
G24000100006001046,0
G24000100006001104,21
G24000100006001061,14
G24000100006001058,18
G24000100006001043,27
G24000100006001095,22.545454545463
G24000100006001097,8.454545454537
G24000100006001057,29
G24000100006001052,8
G24000100006001053,24
G24000100006001054,20
G24000100006001047,21
G24000100006001075,4.875
G24000100006001076,8.125
G24000100006001065,4
G24000100006001055,29.448979591839
G24000100006001056,7.551020408161
G24000100006001063,1.875
G24000100006001064,1.125
G24000100006001077,9
G24000100006001078,3
G24000100006001079,9
G24000100006001080,9
G24000100006001081,14
G24000100006001082,6
G24000100006001083,2.117647058824
G24000100006001084,1.882352941176
G24000100006001088,12
G24000100006001089,12
G24000100006001102,59
G24000100006001103,34
G24000100006001110,0
G24000100006001111,3.230036018664
G24000100006001112,35.769963981336
G24000100006001090,17
G24000100006001091,3.076923076925
G24000100006001092,1.923076923075
G24000100006001093,22
G24000100006001086,12
G24000100006001085,13
G24000100006001098,260.93300248128
G24000100006001100,15.06699751872
G24000100006001101,0
G24000100006001105,0
G24000100006001119,8
G24000100006001118,14
G24000100006001108,0
G24000100006001109,0
G24000100006001113,47
G24000100006001114,0
G24000100006001115,0
G24000100006001116,0
G24000100002003009,0
G24000100006001107,0
G24000100006001117,0
G24000100006001099,0
G24000100006001106,0
G24000100006002000,32
G24000100006002001,35
G24000100006002002,0
G24000100006002003,0
G24000100006002004,105
G24000100006002006,28
G24000100006002007,59
G24000100006002008,22
G24000100006002009,18
G24000100006002010,44
G24000100006002011,18
G24000100006002021,48
G24000100006002018,95
G24000100006002020,20
G24000100006002019,16
G24000100006002016,25
G24000100006002015,33
G24000100006002014,4
G24000100006002005,0
G24000100006002013,31
G24000100006002012,45
G24000100006002023,35
G24000100006002022,68
G24000100006002027,11
G24000100006002028,14
G24000100006002024,3.45658017445
G24000100006002025,4.77919798124
G24000100006002026,1.76422184431
G24000100006002017,44
G24000100007001000,52
G24000100007001001,16
G24000100007001002,8
G24000100007001003,0
G24000100007001004,27
G24000100007001005,13
G24000100007001006,10
G24000100007001007,39
G24000100007001008,47
G24000100007001009,10
G24000100007001010,25
G24000100007001011,0
G24000100007001012,14
G24000100007001013,16
G24000100007001014,194
G24000100007001015,22
G24000100007001016,39
G24000100007001017,28
G24000100007001018,12
G24000100007001019,1
G24000100007001020,7
G24000100007001021,11
G24000100007001039,0
G24000100007001022,3
G24000100007001023,0
G24000100007001035,20
G24000100007001024,17
G24000100007001025,30
G24000100007001026,16
G24000100007001027,22
G24000100007001028,49
G24000100007001029,9
G24000100007001031,13
G24000100007001032,17
G24000100007001030,12
G24000100007001033,11
G24000100007001034,6
G24000100007001077,15
G24000100007001036,13
G24000100007001037,34
G24000100007001038,6
G24000100007001049,8
G24000100007001048,7
G24000100007001056,6
G24000100007001057,10.285714285704
G24000100007001058,7.714285714296
G24000100007001043,36
G24000100007001044,19
G24000100007001046,24
G24000100007001045,14
G24000100007001047,10
G24000100007001059,42
G24000100007001052,70
G24000100007001053,38
G24000100007001054,22
G24000100007001051,83
G24000100007001050,24
G24000100007001071,0
G24000100007001055,14
G24000100007001070,10
G24000100007001069,0
G24000100007001076,40
G24000100007001065,0
G24000100007001072,0
G24000100007001073,0
G24000100007001074,0
G24000100007001075,0
G24000100007001042,17
G24000100007001062,14
G24000100007001063,15
G24000100007001064,0
G24000100007001066,0
G24000100007001068,0
G24000100007001067,0
G24000100007001078,31
G24000100007001040,0
G24000100007001041,0
G24000100007001060,138
G24000100007001061,0
G24000100007002000,70
G24000100007002001,52
G24000100007002002,3.035714285724
G24000100007002003,8.5
G24000100007002031,22.464285714276
G24000100007002004,3.8888888889
G24000100007002006,26.1111111111
G24000100007002007,47
G24000100007002008,22
G24000100007002009,22
G24000100007002010,31
G24000100007002011,10
G24000100007002013,13
G24000100007002014,50.822784810105
G24000100007002018,4.177215189895
G24000100007002015,34
G24000100007002016,22
G24000100007002017,15
G24000100007002025,29.944444444439
G24000100007002026,0
G24000100007002027,19.055555555561
G24000100007002024,29
G24000100007002012,43
G24000100007002022,35
G24000100007002021,17
G24000100007002020,44
G24000100007002019,10
G24000100007002053,11.333333333339
G24000100007002054,2.333333333337
G24000100007002055,3.333333333341
G24000100007002052,33
G24000100007002051,34
G24000100007002050,37
G24000100007002023,24
G24000100007002040,22
G24000100007002041,0
G24000100007002042,20
G24000100007002043,16
G24000100007002028,23
G24000100007002005,36
G24000100007002030,25
G24000100007002029,7
G24000100007002032,7
G24000100007002033,18
G24000100007002034,12
G24000100007002035,0
G24000100007002036,53
G24000100007002037,14
G24000100007002038,36.479838029336
G24000100007002039,15.520161970664
G24000100007002044,25
G24000100007002045,20
G24000100007002046,21.189189189196
G24000100007002047,6.810810810804
G24000100007002048,12
G24000100007002049,21
G24000100007002058,38
G24000100007002059,14
G24000100007002060,32
G24000100007002061,5
G24000100007002062,38
G24000100007002063,17
G24000100007002064,11
G24000100007002065,0
G24000100007002067,23
G24000100007002066,22.87581806282
G24000100007002074,17.12418193718
G24000100007002057,25
G24000100007002056,26
G24000100007002077,47
G24000100007002078,25
G24000100007002079,19
G24000100007002080,11
G24000100007002081,37
G24000100007002082,29
G24000100007002083,6
G24000100007002084,7.615384615386
G24000100007002085,1.384615384614
G24000100007002086,0
G24000100007002087,0.5
G24000100007002088,0.5
G24000100007002075,0
G24000100007002076,8
G24000100007002070,19.551724137918
G24000100007002071,7.448275862082
G24000100007002072,0
G24000100007002073,18
G24000100007002068,0
G24000100007002069,0
G24000100008001000,0
G24000100008001001,0
G24000100008001003,0
G24000100008001004,0
G24000100008001002,0
G24000100008001005,0
G24000100008001020,0
G24000100008001022,0
G24000100008001006,0
G24000100008001007,0
G24000100008001010,0
G24000100008001011,0
G24000100008001009,0
G24000100008001008,0
G24000100008001012,0
G24000100008001013,0
G24000100008001171,0
G24000100008001021,0
G24000100008001169,0
G24000100008001170,0
G24000100008001014,0.94584392122
G24000100008001015,6.866497260612
G24000100008001016,0.082886561604
G24000100008001017,1.38176583776
G24000100008001018,0.223292842344
G24000100008001019,0.21085177949
G24000100008001023,0.260616030906
G24000100008001024,4.111044197348
G24000100008001025,0.605734345854
G24000100008001026,7.311467222862
G24000100008001027,0
G24000100008001031,0
G24000100008001051,0
G24000100008001028,0
G24000100008001033,0
G24000100008001034,0
G24000100008001035,0
G24000100008001036,0
G24000100008001037,0
G24000100008001108,0
G24000100008001109,0
G24000100008001115,0
G24000100008001117,0
G24000100008001118,0
G24000100008001136,0
G24000100008001103,0
G24000100008001104,0
G24000100008001107,0
G24000100008001110,0
G24000100008001111,0
G24000100008001112,0
G24000100008001113,20.304878048775
G24000100008001114,0
G24000100008001141,22.5
G24000100008001143,0
G24000100008001162,2.195121951225
G24000100008001029,0
G24000100008001030,0
G24000100008001032,0
G24000100008001038,0
G24000100008001039,0
G24000100008001040,0
G24000100008001041,0
G24000100008001152,0
G24000100008001176,0
G24000100008001116,0
G24000100008001164,14
G24000100008001144,10
G24000100008001140,25
G24000100008001093,0
G24000100008001153,0
G24000100008001154,0
G24000100008001160,14
G24000100008001124,12
G24000100008001148,10
G24000100008001106,1.105263157896
G24000100008001135,1.894736842104
G24000100008001149,17
G24000100008001147,11
G24000100008001105,7
G24000100008001150,2
G24000100008001142,3.125
G24000100008001146,6.875
G24000100008001102,9
G24000100008001155,21
G24000100008001163,4
G24000100008001133,16
G24000100008001161,10
G24000100008001145,1
G24000100008001053,0
G24000100008001043,17.714285714299
G24000100008001050,0
G24000100008001052,0
G24000100008001072,13.285714285701
G24000100008001049,8
G24000100008001044,26
G24000100008001047,7
G24000100008001048,10
G24000100008001045,7
G24000100008001046,0
G24000100008001068,0
G24000100008001174,0
G24000100008001054,0
G24000100008001057,0
G24000100008001058,0
G24000100008001059,0
G24000100008001060,0
G24000100008001061,0
G24000100008001062,0
G24000100008001101,17
G24000100008001055,9
G24000100008001065,6
G24000100008001066,4
G24000100008001067,11
G24000100008001063,19
G24000100008001064,0
G24000100008001077,0
G24000100008001078,15
G24000100008001069,9
G24000100008001070,8
G24000100008001071,0
G24000100008001075,6
G24000100008001073,10
G24000100008001042,4
G24000100008001092,0
G24000100008001091,7
G24000100008001089,5.38461538462
G24000100008001090,4.61538461538
G24000100008001074,0
G24000100008001076,15
G24000100008001082,31
G24000100008001081,8
G24000100008001080,20
G24000100008001056,14.933333333328
G24000100008001079,1.066666666672
G24000100008001083,4
G24000100008001097,9
G24000100008001175,0
G24000100008001098,18
G24000100008001099,10
G24000100008001100,14
G24000100008001120,14
G24000100008001084,25
G24000100008001119,13
G24000100008001127,11
G24000100008001128,0
G24000100008001096,17
G24000100008001129,9
G24000100008001085,15
G24000100008001086,16
G24000100008001087,1.999999999998
G24000100008001088,5.000000000002
G24000100008001122,20
G24000100008001121,16
G24000100008001095,24
G24000100008001125,21
G24000100008001126,14
G24000100008001132,3
G24000100008001131,15
G24000100008001123,11
G24000100008001134,8
G24000100008001167,26
G24000100008001130,14
G24000100008001094,10.677966101685
G24000100008001156,3.050847457605
G24000100008001157,31.271186440665
G24000100008001168,18
G24000100008001165,8
G24000100008001166,9
G24000100008001173,22
G24000100008001137,5
G24000100008001138,17
G24000100008001139,21
G24000100008001172,5
G24000100008001151,9
G24000100008001158,10
G24000100008001159,27
G24000100008002001,0
G24000100008002000,125
G24000100008002012,0
G24000100008002008,12.541666666681
G24000100008002010,30.458333333319
G24000100008002013,0
G24000100008002046,31
G24000100008002009,59
G24000100008002002,0
G24000100008002004,0
G24000100008002044,0
G24000100008002045,0
G24000100008002003,0
G24000100008002005,0
G24000100008002006,0
G24000100008002007,0
G24000100008002016,4.636363636376
G24000100008002017,29.363636363624
G24000100008002018,58
G24000100008002011,15.35714285715
G24000100008002019,9.64285714285
G24000100008002015,49
G24000100008002014,18
G24000100008002033,16.727272727279
G24000100008002034,6.272727272721
G24000100008002043,29
G24000100008002032,22
G24000100008002023,0
G24000100008002024,0
G24000100008002025,0
G24000100008002026,0
G24000100008002027,3
G24000100008002041,25
G24000100008002020,12
G24000100008002021,24
G24000100008002022,43
G24000100008002029,13
G24000100008002030,23
G24000100008002031,26
G24000100008002038,34
G24000100008002037,10
G24000100008002039,13
G24000100008002040,7
G24000100008002035,6
G24000100008002036,0
G24000100008002028,4
G24000100008002042,16
G24000100003001052,0
G24000100010001000,0
G24000100010001005,31.5
G24000100010001086,4.5
G24000100010001087,0
G24000100010001015,31
G24000100010001018,40
G24000100010001007,31
G24000100010001017,40
