STATEFP,COUNTYFP,TRACTCE,BLOCKCE,GEOID,NAME,MTFCC,UR,UACE,UATYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_area,Shape_len
24,005,402403,2012,240054024032012,Block 2012,G5040,U,04843,U,S,1458,0,+39.3405571,-076.7255840,G24000504024032012,1457.79331764,136.384424062
24,005,402304,1002,240054023041002,Block 1002,G5040,U,04843,U,S,3595,0,+39.3449780,-076.7344360,G24000504023041002,3594.65354136,264.605941031
24,005,402303,2019,240054023032019,Block 2019,G5040,U,04843,U,S,25097,0,+39.3381256,-076.7521432,G24000504023032019,25096.5720607,769.78190774
24,005,402305,1008,240054023051008,Block 1008,G5040,U,04843,U,S,1207,0,+39.3677406,-076.7468027,G24000504023051008,1206.68117701,142.357856509
24,005,407002,2006,240054070022006,Block 2006,G5040,R,,,S,405391,0,+39.7178913,-076.5804517,G24000504070022006,405391.145151,2954.17389709
24,005,407002,2002,240054070022002,Block 2002,G5040,R,,,S,1299626,0,+39.7095866,-076.5725734,G24000504070022002,1299625.75428,6144.85006182
24,005,407002,3008,240054070023008,Block 3008,G5040,R,,,S,22488,0,+39.6892983,-076.5686643,G24000504070023008,22487.5648125,741.541772466
24,005,407001,2027,240054070012027,Block 2027,G5040,R,,,S,1627437,0,+39.5987528,-076.6362021,G24000504070012027,1627436.36418,5716.93029486
24,005,407002,3049,240054070023049,Block 3049,G5040,R,,,S,83966,0,+39.6175649,-076.6238886,G24000504070023049,83966.261328,1629.9271663
24,005,407001,1035,240054070011035,Block 1035,G5040,R,,,S,4847,0,+39.5834516,-076.7178444,G24000504070011035,4847.254553,393.138257483
24,005,407002,1014,240054070021014,Block 1014,G5040,R,,,S,26640,0,+39.7185120,-076.6975100,G24000504070021014,26639.8697681,744.943389009
24,005,407001,2000,240054070012000,Block 2000,G5040,R,,,S,13312,0,+39.6258429,-076.6354251,G24000504070012000,13311.9811208,486.641977724
24,005,407002,3022,240054070023022,Block 3022,G5040,R,,,S,649,0,+39.6624147,-076.5905765,G24000504070023022,648.541095243,126.518023638
24,005,407002,2118,240054070022118,Block 2118,G5040,R,,,S,10732,0,+39.6485118,-076.6316458,G24000504070022118,10732.2000326,872.099628532
24,005,407002,2095,240054070022095,Block 2095,G5040,R,,,S,63173,0,+39.6897958,-076.5971648,G24000504070022095,63173.0268095,1145.1018988
24,005,407002,2076,240054070022076,Block 2076,G5040,R,,,S,16615,0,+39.6576836,-076.6252392,G24000504070022076,16615.0893264,623.919921851
24,005,490602,2003,240054906022003,Block 2003,G5040,U,04843,U,S,7323,0,+39.3796372,-076.6127087,G24000504906022003,7323.43070655,392.208446559
24,005,490601,2009,240054906012009,Block 2009,G5040,U,04843,U,S,44908,0,+39.3747362,-076.6158080,G24000504906012009,44908.2414901,1139.29447665
24,005,490603,2019,240054906032019,Block 2019,G5040,U,04843,U,S,16887,0,+39.3726561,-076.6191458,G24000504906032019,16886.8320793,521.6137621
24,005,491100,3007,240054911003007,Block 3007,G5040,U,04843,U,S,25011,0,+39.3768844,-076.6066807,G24000504911003007,25011.2009021,724.341468495
24,005,491600,1009,240054916001009,Block 1009,G5040,U,04843,U,S,2839,0,+39.3977317,-076.5619955,G24000504916001009,2839.25295802,519.083342643
24,005,492002,3006,240054920023006,Block 3006,G5040,U,04843,U,S,67125,0,+39.3853662,-076.5500095,G24000504920023006,67124.3162967,1594.12700155
24,005,492002,4012,240054920024012,Block 4012,G5040,U,04843,U,S,27824,0,+39.3816721,-076.5440089,G24000504920024012,27824.3565883,805.665788646
24,005,491000,1005,240054910001005,Block 1005,G5040,U,04843,U,S,22005,0,+39.3773422,-076.5964325,G24000504910001005,22005.1738391,629.026933712
24,005,491000,2017,240054910002017,Block 2017,G5040,U,04843,U,S,11788,0,+39.3794146,-076.6063575,G24000504910002017,11788.2873763,428.632500767
24,005,491000,2013,240054910002013,Block 2013,G5040,U,04843,U,S,22990,0,+39.3796431,-076.6008261,G24000504910002013,22989.8529246,608.977728541
24,005,491000,1007,240054910001007,Block 1007,G5040,U,04843,U,S,20749,0,+39.3787210,-076.5960962,G24000504910001007,20749.430863,603.588929772
24,005,491100,1015,240054911001015,Block 1015,G5040,U,04843,U,S,13544,0,+39.3730864,-076.5938942,G24000504911001015,13543.6797547,465.676793704
24,005,490603,2000,240054906032000,Block 2000,G5040,U,04843,U,S,712,0,+39.3821493,-076.6274459,G24000504906032000,711.72210104,229.241126114
24,005,490100,3001,240054901003001,Block 3001,G5040,U,04843,U,S,85504,0,+39.4229046,-076.5751884,G24000504901003001,85504.1371598,1341.01675404
24,005,490100,1010,240054901001010,Block 1010,G5040,U,04843,U,S,158449,0,+39.4185275,-076.5418819,G24000504901001010,158448.701681,2749.03750538
24,005,491701,3007,240054917013007,Block 3007,G5040,U,04843,U,S,25924,0,+39.4022389,-076.5537779,G24000504917013007,25924.2664846,820.779178599
24,005,492600,2000,240054926002000,Block 2000,G5040,U,04843,U,S,3538,0,+39.4250143,-076.5295479,G24000504926002000,3538.37570546,337.081429833
24,005,490302,2010,240054903022010,Block 2010,G5040,U,04843,U,S,19548,0,+39.4106223,-076.5835558,G24000504903022010,19547.9467919,609.179913764
24,005,490100,3022,240054901003022,Block 3022,G5040,U,04843,U,S,77540,0,+39.4078558,-076.5706014,G24000504901003022,77540.233875,1379.88734016
24,005,411309,2036,240054113092036,Block 2036,G5040,U,04843,U,S,73906,0,+39.4037654,-076.4434888,G24000504113092036,73906.1268606,1724.9608509
24,005,411309,2040,240054113092040,Block 2040,G5040,U,04843,U,S,4056,0,+39.4044295,-076.4410262,G24000504113092040,4055.71497612,305.278924829
24,005,411309,2018,240054113092018,Block 2018,G5040,U,04843,U,S,796,0,+39.4102621,-076.4451227,G24000504113092018,795.879485378,186.071935723
24,005,411309,3023,240054113093023,Block 3023,G5040,U,04843,U,S,86857,0,+39.3986019,-076.4402152,G24000504113093023,86857.1421664,1248.5416148
24,005,411404,1018,240054114041018,Block 1018,G5040,U,04843,U,S,14949,0,+39.3969808,-076.4999130,G24000504114041018,14948.945593,731.756315846
24,005,411309,3035,240054113093035,Block 3035,G5040,U,04843,U,S,396,0,+39.4051666,-076.4270046,G24000504113093035,396.158191104,111.554417429
24,005,411201,4004,240054112014004,Block 4004,G5040,R,,,S,750158,0,+39.4806157,-076.4613283,G24000504112014004,750158.669638,4186.0535153
24,005,420701,1019,240054207011019,Block 1019,G5040,U,04843,U,S,16951,0,+39.2761450,-076.5045291,G24000504207011019,16950.7510873,544.685450168
24,005,420100,2014,240054201002014,Block 2014,G5040,U,04843,U,S,8547,0,+39.2734440,-076.4994623,G24000504201002014,8546.71767085,444.110190819
24,005,420302,2007,240054203022007,Block 2007,G5040,U,04843,U,S,7816,0,+39.2717452,-076.4937203,G24000504203022007,7815.55060034,422.164519531
24,005,420401,4021,240054204014021,Block 4021,G5040,U,04843,U,S,12084,0,+39.2641735,-076.4981524,G24000504204014021,12084.3398491,632.7949275
24,005,420200,1019,240054202001019,Block 1019,G5040,U,04843,U,S,17168,0,+39.2618277,-076.5053963,G24000504202001019,17167.8431845,585.033737692
24,005,420200,1023,240054202001023,Block 1023,G5040,U,04843,U,S,20235,0,+39.2626104,-076.5070964,G24000504202001023,20234.427784,613.472279975
24,005,420800,2007,240054208002007,Block 2007,G5040,U,04843,U,S,9764,0,+39.2687077,-076.5169657,G24000504208002007,9764.45856064,413.356375412
24,005,420900,1018,240054209001018,Block 1018,G5040,U,04843,U,S,9245,0,+39.2679151,-076.5270198,G24000504209001018,9245.29830667,547.672117489
24,005,420900,1001,240054209001001,Block 1001,G5040,U,04843,U,S,2535,0,+39.2660103,-076.5236764,G24000504209001001,2534.65436943,208.095462072
24,005,421000,1019,240054210001019,Block 1019,G5040,U,04843,U,S,10475,0,+39.2611150,-076.5284167,G24000504210001019,10474.9492574,560.880374517
24,005,421000,1005,240054210001005,Block 1005,G5040,U,04843,U,S,24504,0,+39.2635786,-076.5284787,G24000504210001005,24504.179461,733.071296304
24,005,421102,2018,240054211022018,Block 2018,G5040,U,04843,U,S,1313,0,+39.2510908,-076.5207720,G24000504211022018,1313.10974697,216.765635789
24,005,420500,2008,240054205002008,Block 2008,G5040,U,04843,U,S,949,0,+39.2885533,-076.5282114,G24000504205002008,948.735166142,200.758710092
24,005,420500,1031,240054205001031,Block 1031,G5040,U,04843,U,S,2271,0,+39.2910247,-076.5242900,G24000504205001031,2271.34196912,218.679919643
24,005,420500,2019,240054205002019,Block 2019,G5040,U,04843,U,S,22876,0,+39.2840242,-076.5223368,G24000504205002019,22875.8659502,685.056997167
24,005,440800,1038,240054408001038,Block 1038,G5040,U,04843,U,S,278156,2985,+39.3610346,-076.4952373,G24000504408001038,281141.693911,2916.97999539
24,005,440300,1015,240054403001015,Block 1015,G5040,U,04843,U,S,178324,0,+39.3785698,-076.5084512,G24000504403001015,178324.295756,1891.03442788
24,005,440800,1008,240054408001008,Block 1008,G5040,U,04843,U,S,6580,0,+39.3709894,-076.5045146,G24000504408001008,6579.79275582,1396.31076024
24,005,440800,1009,240054408001009,Block 1009,G5040,U,04843,U,S,1628,0,+39.3742105,-076.5082104,G24000504408001009,1627.82306766,189.355993229
24,005,440100,3008,240054401003008,Block 3008,G5040,U,04843,U,S,930,0,+39.3722733,-076.5439519,G24000504401003008,930.184604871,137.305092859
24,005,440100,3002,240054401003002,Block 3002,G5040,U,04843,U,S,2591,0,+39.3767328,-076.5400100,G24000504401003002,2591.37438756,206.907495227
24,005,440100,2001,240054401002001,Block 2001,G5040,U,04843,U,S,1152,0,+39.3785564,-076.5267413,G24000504401002001,1151.60810035,155.381971223
24,005,441101,1017,240054411011017,Block 1017,G5040,U,04843,U,S,78319,0,+39.3330654,-076.4982457,G24000504411011017,78319.0246494,1244.69746418
24,005,440600,1036,240054406001036,Block 1036,G5040,U,04843,U,S,425,0,+39.3790898,-076.5036161,G24000504406001036,424.929251871,86.7639645787
24,005,441101,2001,240054411012001,Block 2001,G5040,U,04843,U,S,22470,0,+39.3368035,-076.5037525,G24000504411012001,22470.1680485,649.383087409
24,005,440300,1010,240054403001010,Block 1010,G5040,U,04843,U,S,9034,0,+39.3791014,-076.5125795,G24000504403001010,9033.92835144,405.902900891
24,005,440702,2022,240054407022022,Block 2022,G5040,U,04843,U,S,1009,0,+39.3676655,-076.4612024,G24000504407022022,1008.81276542,150.036399975
24,005,440600,1066,240054406001066,Block 1066,G5040,U,04843,U,S,2070,0,+39.3731618,-076.4611887,G24000504406001066,2070.26608206,314.282351842
24,005,440100,3006,240054401003006,Block 3006,G5040,U,04843,U,S,26180,0,+39.3734661,-076.5413684,G24000504401003006,26180.1922389,712.801892838
24,005,440100,2009,240054401002009,Block 2009,G5040,U,04843,U,S,20812,0,+39.3765344,-076.5313689,G24000504401002009,20812.0986771,636.036385758
24,005,440300,1019,240054403001019,Block 1019,G5040,U,04843,U,S,3219,0,+39.3781294,-076.5132655,G24000504403001019,3218.57504396,304.216456546
24,005,440300,1020,240054403001020,Block 1020,G5040,U,04843,U,S,9218,0,+39.3785269,-076.5130204,G24000504403001020,9217.9694355,397.78604048
24,005,440400,4003,240054404004003,Block 4003,G5040,U,04843,U,S,6073,0,+39.3532002,-076.5294536,G24000504404004003,6073.24557376,330.000313961
24,005,440200,1006,240054402001006,Block 1006,G5040,U,04843,U,S,3619,0,+39.3593870,-076.5257631,G24000504402001006,3618.88507321,254.171016176
24,005,440200,1013,240054402001013,Block 1013,G5040,U,04843,U,S,8591,0,+39.3579962,-076.5293346,G24000504402001013,8590.80653317,381.070219757
24,005,440400,3003,240054404003003,Block 3003,G5040,U,04843,U,S,197832,0,+39.3441821,-076.5253485,G24000504404003003,197832.238646,2355.73896834
24,005,452400,2005,240054524002005,Block 2005,G5040,U,04843,U,S,13350,0,+39.2767012,-076.4659663,G24000504524002005,13349.6994003,1140.35441788
24,005,450501,1023,240054505011023,Block 1023,G5040,U,04843,U,S,111726,0,+39.3118512,-076.4611609,G24000504505011023,111726.009535,1371.87394733
24,005,450501,1027,240054505011027,Block 1027,G5040,U,04843,U,S,2636,0,+39.3135589,-076.4633857,G24000504505011027,2636.00178928,603.58286549
24,005,450501,1010,240054505011010,Block 1010,G5040,U,04843,U,S,37315,0,+39.3151454,-076.4560218,G24000504505011010,37315.2009605,797.762869323
24,005,451802,3021,240054518023021,Block 3021,G5040,U,04843,U,S,59142,0,+39.3394556,-076.4020986,G24000504518023021,59141.5976679,1804.64749156
24,005,980000,1001,240059800001001,Block 1001,G5040,U,04843,U,S,4414,0,+39.2444164,-076.4556492,G24000509800001001,4414.22073351,527.809565029
24,005,452000,2032,240054520002032,Block 2032,G5040,U,04843,U,S,9956,0,+39.2404875,-076.4486106,G24000504520002032,9955.99625319,420.222359239
24,005,451802,1004,240054518021004,Block 1004,G5040,U,04843,U,S,18130,0,+39.3278079,-076.4036090,G24000504518021004,18130.0828401,527.401604104
24,005,451801,1001,240054518011001,Block 1001,G5040,U,04843,U,S,34081,0,+39.3777975,-076.3548246,G24000504518011001,34080.7686037,788.937124868
24,005,451702,2014,240054517022014,Block 2014,G5040,U,04843,U,S,16911,0,+39.3746202,-076.3693178,G24000504517022014,16910.5728,639.790644989
24,005,451702,2018,240054517022018,Block 2018,G5040,U,04843,U,S,71140,0,+39.3730764,-076.3627878,G24000504517022018,71140.2521067,1170.68511798
24,005,451801,1006,240054518011006,Block 1006,G5040,U,04843,U,S,13030,0,+39.3768806,-076.3539511,G24000504518011006,13029.6958679,493.108251609
24,005,451801,2023,240054518012023,Block 2023,G5040,U,04843,U,S,22005,0,+39.3728483,-076.3407699,G24000504518012023,22004.8965999,634.959413104
24,005,450501,2005,240054505012005,Block 2005,G5040,U,04843,U,S,40731,0,+39.3062002,-076.4610382,G24000504505012005,40730.8018577,1048.96727091
24,005,450501,2011,240054505012011,Block 2011,G5040,U,04843,U,S,41789,0,+39.3031091,-076.4606086,G24000504505012011,41788.6495049,1021.90449878
24,005,450504,3005,240054505043005,Block 3005,G5040,U,04843,U,S,4258,0,+39.2997718,-076.4443940,G24000504505043005,4257.56147869,421.387827601
24,005,450503,2016,240054505032016,Block 2016,G5040,U,04843,U,S,11817,0,+39.2960271,-076.4544164,G24000504505032016,11817.4872654,648.726705723
24,005,450900,1013,240054509001013,Block 1013,G5040,U,04843,U,S,111449,0,+39.3034453,-076.4285373,G24000504509001013,111449.070141,3096.47832967
24,005,451100,1036,240054511001036,Block 1036,G5040,U,04843,U,S,17098,0,+39.2860241,-076.4419693,G24000504511001036,17097.6001128,697.434730523
24,005,451801,4019,240054518014019,Block 4019,G5040,U,04843,U,S,12138,0,+39.3475329,-076.3819337,G24000504518014019,12138.4233861,502.398504839
24,005,404202,4004,240054042024004,Block 4004,G5040,U,04843,U,S,837659,5668,+39.4307638,-076.7717564,G24000504042024004,843327.39094,5261.58957757
24,005,404900,2021,240054049002021,Block 2021,G5040,R,,,S,5266,0,+39.4301288,-076.7397985,G24000504049002021,5266.42472723,318.114626644
24,005,404202,4002,240054042024002,Block 4002,G5040,U,04843,U,S,38381,0,+39.4374529,-076.7645432,G24000504042024002,38380.7848559,760.232363057
24,005,404202,1036,240054042021036,Block 1036,G5040,U,04843,U,S,9672,0,+39.4357032,-076.7669245,G24000504042021036,9672.47553186,368.744722681
24,005,404202,4011,240054042024011,Block 4011,G5040,U,04843,U,S,5453,0,+39.4311048,-076.7658326,G24000504042024011,5453.16281371,291.237123643
24,005,404900,2000,240054049002000,Block 2000,G5040,U,04843,U,S,1972927,0,+39.4558154,-076.7437024,G24000504049002000,1972927.70992,7157.9281175
24,005,404600,1074,240054046001074,Block 1074,G5040,R,,,S,149184,0,+39.4844675,-076.8262849,G24000504046001074,149183.589273,1662.65249046
24,005,404600,1019,240054046001019,Block 1019,G5040,U,04843,U,S,2871,0,+39.5429732,-076.8379325,G24000504046001019,2871.66718593,219.139416252
24,005,404600,2040,240054046002040,Block 2040,G5040,R,,,S,538,0,+39.5076248,-076.7742064,G24000504046002040,537.811588969,103.11713462
24,005,404402,1008,240054044021008,Block 1008,G5040,R,,,S,2675,0,+39.4829089,-076.8058144,G24000504044021008,2675.11326566,206.044491785
24,005,404900,3006,240054049003006,Block 3006,G5040,R,,,S,281,0,+39.4658813,-076.7535269,G24000504049003006,281.482794432,65.8163368243
24,005,404900,3024,240054049003024,Block 3024,G5040,U,04843,U,S,101161,0,+39.4613080,-076.7497353,G24000504049003024,101161.415763,1473.29715021
24,005,404403,2005,240054044032005,Block 2005,G5040,U,04843,U,S,2149,0,+39.4456543,-076.8226149,G24000504044032005,2149.12471627,286.204263031
24,005,404900,1025,240054049001025,Block 1025,G5040,U,04843,U,S,918,0,+39.4492226,-076.7775388,G24000504049001025,918.35274014,131.47323026
24,005,404900,1035,240054049001035,Block 1035,G5040,U,04843,U,S,584,0,+39.4554174,-076.7725634,G24000504049001035,584.061338727,89.5686062451
24,005,404900,1029,240054049001029,Block 1029,G5040,U,04843,U,S,627,0,+39.4557425,-076.7797575,G24000504049001029,626.786767918,94.9006003703
24,005,404402,3006,240054044023006,Block 3006,G5040,U,04843,U,S,537,0,+39.4774487,-076.7869549,G24000504044023006,536.536775538,105.073538753
24,005,404402,3015,240054044023015,Block 3015,G5040,U,04843,U,S,37529,0,+39.4741488,-076.7977129,G24000504044023015,37528.5281369,1055.82248062
24,005,404402,2012,240054044022012,Block 2012,G5040,U,04843,U,S,1536,0,+39.4612421,-076.8030361,G24000504044022012,1536.07280412,171.175646509
24,005,402303,2012,240054023032012,Block 2012,G5040,U,04843,U,S,49025,0,+39.3380510,-076.7504418,G24000504023032012,49024.8850107,1238.93734625
24,005,402305,2003,240054023052003,Block 2003,G5040,U,04843,U,S,61287,0,+39.3499788,-076.7425774,G24000504023052003,61286.8547096,1065.80044372
24,005,402509,1000,240054025091000,Block 1000,G5040,U,04843,U,S,17555,0,+39.3939956,-076.7899549,G24000504025091000,17554.8406676,594.799249563
24,005,492402,1015,240054924021015,Block 1015,G5040,U,04843,U,S,5432,0,+39.3912926,-076.8101937,G24000504924021015,5431.85729111,424.102742624
24,005,492402,1009,240054924021009,Block 1009,G5040,U,04843,U,S,159167,0,+39.3943220,-076.8106422,G24000504924021009,159166.818743,2406.53212851
24,005,492401,1019,240054924011019,Block 1019,G5040,U,04843,U,S,37748,0,+39.3842195,-076.8237351,G24000504924011019,37748.0630918,851.350619825
24,005,402405,1007,240054024051007,Block 1007,G5040,U,04843,U,S,17945,0,+39.3208855,-076.7270997,G24000504024051007,17944.5199345,551.601508055
24,005,402603,1013,240054026031013,Block 1013,G5040,U,04843,U,S,36754,0,+39.3740485,-076.7834982,G24000504026031013,36753.9248742,1018.43088078
24,005,402603,3003,240054026033003,Block 3003,G5040,U,04843,U,S,30928,0,+39.3800220,-076.7752316,G24000504026033003,30927.6690431,747.814332478
24,005,402503,2019,240054025032019,Block 2019,G5040,U,04843,U,S,6957,0,+39.3647950,-076.7919418,G24000504025032019,6956.62732608,332.749567941
24,005,402503,3005,240054025033005,Block 3005,G5040,U,04843,U,S,28009,0,+39.3602984,-076.7859952,G24000504025033005,28008.8141323,776.633707627
24,005,402602,1005,240054026021005,Block 1005,G5040,U,04843,U,S,33394,0,+39.3703078,-076.7765694,G24000504026021005,33394.4112422,904.717162456
24,005,402302,2017,240054023022017,Block 2017,G5040,U,04843,U,S,31979,0,+39.3562638,-076.7804279,G24000504023022017,31978.9897448,850.509021064
