GISJOIN,Shape_Area,fld_area,perc_fld_area
G24051002603024023,1500.69751,0,0
G24051002603024024,1627.944129,0,0
G24051002603024025,1567.336996,0,0
G24051002603024026,1701.678537,0,0
G24051002603025000,882.67386,0,0
G24051002603025001,2015.437503,0,0
G24051002603025002,912.4948257,0,0
G24051002603025005,716.9678812,0,0
G24051002603025006,2110.878674,0,0
G24051002603025007,1679.631414,0,0
G24051002603025009,620.2488427,0,0
G24051002603025010,1856.286226,0,0
G24051002603025011,1852.247805,0,0
G24051002603025012,1539.15835,0,0
G24051002603025013,1568.491791,0,0
G24051002603025014,588.5074094,0,0
G24051002603025017,614.9471023,0,0
G24051002603025018,1261.747062,0,0
G24051002603025019,1398.770233,0,0
G24051002603025021,597.0771446,0,0
G24051002603025022,1007.071647,0,0
G24051002603025023,1074.545172,0,0
G24051002603025024,955.1072112,0,0
G24051002603025025,1280.738274,0,0
G24051002603025026,901.2646718,0,0
G24051002603025028,407.1976526,0,0
G24051002603026001,1585.158887,0,0
G24051002603026002,2763.872657,0,0
G24051002603026005,1733.940493,0,0
G24051002603026006,1283.684121,0,0
G24051002603026008,1004.17653,0,0
G24051002603026011,653.9154872,0,0
G24051002603026012,2544.828833,0,0
G24051002603026013,1392.129433,0,0
G24051002603026014,730.1743463,0,0
G24051002603026018,1544.38215,0,0
G24051002603026019,2121.466679,0,0
G24051002603026020,736.207058,0,0
G24051002603026021,793.7817287,0,0
G24051002603026022,2231.743647,0,0
G24051002603026023,2651.441807,0,0
G24051002603026024,2482.756031,0,0
G24051002603026025,1104.682699,0,0
G24051002603026027,10279.44301,0,0
G24051002603031001,20221.74936,0,0
G24051002603031002,55838.51755,0,0
G24051002603031004,829.801202,0,0
G24051002603031006,1382.605387,0,0
G24051002603031008,47797.03726,0,0
G24051002603031009,587.6377047,0,0
G24051002603031010,1606.07301,0,0
G24051002603031011,2034.719678,0,0
G24051002603031012,4043.280647,0,0
G24051002603031015,4547.249228,0,0
G24051002603031016,4629.773184,0,0
G24051002604011000,3727.80413,0,0
G24051002604011001,1255.652987,0,0
G24051002604011002,665.5590513,0,0
G24051002604011003,2523.40671,0,0
G24051002604011006,1267.170988,0,0
G24051002604011007,1597.443514,0,0
G24051002604011008,436.5828198,0,0
G24051002604011009,2143.808852,0,0
G24051002604011011,326.7369858,0,0
G24051002604011012,795.7439629,0,0
G24051002604011013,310.2759248,0,0
G24051002604011014,356.9024439,0,0
G24051002604011015,2866.620318,0,0
G24051002604011016,1035.803682,0,0
G24051002604011017,935.0551964,0,0
G24051002604011018,976.852035,0,0
G24051002604011019,2441.952401,0,0
G24051002604011020,1842.939544,0,0
G24051002604011021,1541.343723,0,0
G24051002604012000,4502.806627,0,0
G24051002604012001,1630.387984,0,0
G24051002604012002,4182.817279,0,0
G24051002604012006,2558.18491,0,0
G24051002604012008,158.4761308,0,0
G24051002604012009,13073.72578,0,0
G24051002604012012,5508.070178,0,0
G24051002604012013,1159.015032,0,0
G24051002604012014,2482.135307,0,0
G24051002604012015,68.54280471,0,0
G24051002604012016,248.5682504,0,0
G24051002604012017,5760.363537,0,0
G24051002604012020,2693.709891,0,0
G24051002604012021,1823.181959,0,0
G24051002604012022,7232.983924,0,0
G24051002604012023,10919.32037,0,0
G24051002604012025,889.240285,0,0
G24051002604012027,2128.362283,0,0
G24051002604012028,3309.79085,0,0
G24051002604012029,5337.354803,0,0
G24051002604012030,2889.136824,0,0
G24051002604012032,1905.651547,0,0
G24051002604012033,469.7580118,0,0
G24051002604012034,7247.738903,0,0
G24051002604012037,291.2204787,0,0
G24051002604012038,2492.121586,0,0
G24051002604012039,812.5467123,0,0
G24051002604012040,1164.989141,0,0
G24051002604013000,829.6150121,0,0
G24051002604013001,3002.523561,0,0
G24051002604013002,3046.506376,0,0
G24051002604013003,2608.420184,0,0
G24051002604013004,642.7019545,0,0
G24051002604013005,2810.779365,0,0
G24051002604013006,900.628289,0,0
G24051002604013009,321.4152104,0,0
G24051002604013010,743.0577268,0,0
G24051002604021001,8496.287923,0,0
G24051002604021002,729.4600876,0,0
G24051002604021004,729.7104328,0,0
G24051002604021005,236.7729903,0,0
G24051002604021007,1365.563971,0,0
G24051002604021008,2582.700895,0,0
G24051002604021009,752.8103612,0,0
G24051002604021011,13803.68985,0,0
G24051002604021012,546.6378271,0,0
G24051002604021013,1992.309884,0,0
G24051002604021014,1134.241564,0,0
G24051002604021016,1613.789067,0,0
G24051002604021017,2238.151392,0,0
G24051002604021018,2495.78892,0,0
G24051002604021019,2770.571202,0,0
G24051002604021021,9110.404192,0,0
G24051002604021022,12247.84509,0,0
G24051002604021024,282.4270375,0,0
G24051002604021025,859.6720273,0,0
G24051002604022000,5354.004192,0,0
G24051002604022001,3877.00371,0,0
G24051002604022002,3122.993435,0,0
G24051002604022003,9455.953969,0,0
G24051002604022006,8485.133792,0,0
G24051002604022007,649.6926937,0,0
G24051002604022009,1891.992172,0,0
G24051002604022010,1054.436629,0,0
G24051002604022011,145.3051063,0,0
G24051002604022012,4791.862398,0,0
G24051002604022016,6604.256749,260.7223083,0.039477918
G24051002604022018,2993.912252,0,0
G24051002604022019,452.5183417,0,0
G24051002604022020,1133.92543,0,0
G24051002604022021,2550.447024,0,0
G24051002604022026,11057.92236,0,0
G24051002604031000,7379.542593,0,0
G24051002604031003,564.8605121,0,0
G24051002604031004,1123.733426,0,0
G24051002604031005,1784.364619,0,0
G24051002604031006,637.3485787,0,0
G24051002604031007,2402.504382,0,0
G24051002604031009,1116.055239,0,0
G24051002604031010,2457.604263,0,0
G24051002604031011,519.323166,0,0
G24051002604031012,2595.636824,0,0
G24051002604031013,364.5637148,0,0
G24051002604031014,724.7934938,0,0
G24051002604031015,1092.307699,0,0
G24051002604031016,1121.02477,0,0
G24051002604031017,504.527029,0,0
G24051002604031019,1585.18267,0,0
G24051002604031020,1541.273751,0,0
G24051002604031021,504.3280159,0,0
G24051002604031023,492.6138932,0,0
G24051002604031024,217.4929645,0,0
G24051002604031025,1135.757354,0,0
G24051002604031026,1175.113407,0,0
G24051002604031027,225.2454888,0,0
G24051002604031028,681.3220603,0,0
G24051002604032001,52.25890492,0,0
G24051002604032003,7664.591734,0,0
G24051002604032007,2679.915144,0,0
G24051002604032011,109.7532236,0,0
G24051002604032012,953.6435586,0,0
G24051002604032013,20131.8095,0,0
G24051002604032014,3421.408533,0,0
G24051002604032015,288.7028136,0,0
G24051002604032016,482.7666084,0,0
G24051002604032022,7351.142153,6305.871023,0.857808337
G24051002604032023,895.9281497,895.9281497,1
G24051002604032024,1571.301834,0,0
G24051002604032025,3793.159977,0,0
G24051002604032026,12430.78912,0,0
G24051002604032036,11623.47241,0,0
G24051002604041002,96.20965117,0,0
G24051002604041012,1156.535379,1156.535379,1
G24051002604041014,13130.20707,13130.20707,1
G24051002604041015,4597.785841,4597.785841,1
G24051002604041020,283.3211746,0,0
G24051002604041022,3979.265784,3979.265784,1
G24051002604041023,1749.367974,1749.367974,1
G24051002604041024,4815.440799,4815.440799,1
G24051002604041025,16783.52346,8460.083243,0.504070749
G24051002604041027,6861.104548,0,0
G24051002604041028,1523.587872,1523.587872,1
G24051002604041029,1666.12371,1666.12371,1
G24051002604041031,23189.19695,4709.004734,0.203068901
G24051002604041037,3093.230881,3093.230881,1
G24051002604041045,305.6045686,0,0
G24051002604041049,6267.151727,0,0
G24051002604041052,47475.66534,6897.197286,0.145278581
G24051002604041053,978.8561034,0,0
G24051002604041061,555.9500933,0,0
G24051002604041062,8158.369405,0,0
G24051002604041069,555.0524301,0,0
G24051002604041070,134.8371164,0,0
G24051002604041076,1566.240686,0,0
G24051002604042002,5973.36697,0,0
G24051002604042008,1679.727377,0,0
G24051002604042011,420.8724363,0,0
G24051002604042012,4522.823497,0,0
G24051002604042013,5265.782471,0,0
G24051002604042015,39193.99772,0,0
G24051002604042016,3972.996157,0,0
G24051002604042017,823.1344727,0,0
G24051002604042018,1367.671608,0,0
G24051002604042019,1517.259302,0,0
G24051002604042020,18660.60603,18660.60603,1
G24051002604042021,1094.717414,0,0
G24051002604042022,448.2238305,0,0
G24051002604042023,1366.872678,0,0
G24051002604042024,340.4198025,0,0
G24051002604042027,45874.7477,0,0
G24051002604042032,3675.754072,0,0
G24051002604042033,1878.717714,0,0
G24051002604042034,2602.548838,0,0
G24051002604042035,1882.111057,0,0
G24051002604042036,1765.968878,0,0
G24051002604042037,1934.106956,0,0
G24051002604042039,279.6235723,0,0
G24051002604042040,12271.05757,0,0
G24051002604042044,3508.800691,0,0
G24051002604042045,576.5707722,0,0
G24051002604042048,2952.914522,0,0
G24051002604042050,23166.06443,0,0
G24051002604042051,1772.536337,0,0
G24051002604042052,265.1585775,0,0
G24051002604042053,50.68601608,0,0
G24051002604042055,4255.374491,0,0
G24051002604042056,773.8374904,0,0
G24051002604042058,324.1946722,0,0
G24051002604042059,7214.424768,0,0
G24051002604042060,199.4277807,0,0
G24051002604042061,8168.693259,0,0
G24051002604042062,17137.73348,0,0
G24051002604042063,15868.81319,0,0
G24051002604042065,4350.97501,0,0
G24051002604042066,5892.173062,0,0
G24051002604042067,3128.708652,0,0
G24051002604042068,33.09649248,0,0
G24051002604042069,3955.433133,0,0
G24051002604042070,9850.969929,0,0
G24051002604042071,678.1730372,0,0
G24051002604042074,3248.631568,0,0
G24051002604043000,768.7956519,0,0
G24051002604043001,14059.59369,0,0
G24051002604043002,9824.618382,0,0
G24051002604043003,1330.978707,0,0
G24051002604043005,14677.92047,0,0
G24051002604043006,789.3533727,0,0
G24051002604043007,3319.809935,0,0
G24051002604043015,6697.297361,0,0
G24051002604043016,10600.92383,0,0
G24051002604043018,1761.882174,1761.882174,1
G24051002604043019,2498.768759,0,0
G24051002604043020,2647.742094,0,0
G24051002605011000,63621.18529,0,0
G24051002605011001,2354.637914,0,0
G24051002605011002,2351.291435,0,0
G24051002605011003,1435.355686,0,0
G24051002605011005,1824.394528,0,0
G24051002605011007,1655.758476,0,0
G24051002605011008,1472.089721,0,0
G24051002605011009,2267.625709,0,0
G24051002605011010,2389.127113,0,0
G24051002605011012,1503.389445,0,0
G24051002605011013,2351.575326,0,0
G24051002605011014,3291.357958,0,0
G24051002605011015,28239.12689,0,0
G24051002605011016,1747.832198,0,0
G24051002605011017,2359.429629,0,0
G24051002605011018,1509.399277,0,0
G24051002605011019,2322.528078,0,0
G24051002605011020,1447.792008,0,0
G24051002605011021,1584.199999,0,0
G24051002605011022,2476.518625,0,0
G24051002605011023,2306.39746,0,0
G24051002605011024,1573.337572,0,0
G24051002605011026,6839.029448,0,0
G24051002605011028,10523.66958,0,0
G24051002605011037,3316.770274,0,0
G24051002605011046,1666.274931,0,0
G24051002605011047,1801.965055,0,0
G24051002605011048,1491.453308,0,0
G24051002605011049,1305.294163,0,0
G24051002605011050,1267.500856,0,0
G24051002605011051,1198.268009,0,0
G24051002605011052,1243.426465,0,0
G24051002605011053,723.8634201,0,0
G24051002605011054,956.8564411,0,0
G24051002605011055,2486.411247,0,0
G24051002605011058,4835.031082,0,0
G24051002605011059,2352.233156,0,0
G24051002605011060,2333.069079,0,0
G24051002605011063,48.27185062,0,0
G24051002605011065,1333.527652,0,0
G24051002605011066,1793.527276,0,0
G24051002605011067,1241.515825,0,0
G24051002605012000,2707.7351,0,0
G24051002605012001,2707.304048,0,0
G24051002605012002,2295.188504,0,0
G24051002605012003,2740.142072,0,0
G24051002605012004,342.8679499,0,0
G24051002605012005,2455.661701,0,0
G24051002605012006,882.5528688,0,0
G24051002605012007,1207.277356,0,0
G24051002605012008,310.8040722,0,0
G24051002605012009,1224.798376,0,0
G24051002605012010,998.6923702,0,0
G24051002605012011,1381.169122,0,0
G24051002605012012,1486.349589,0,0
G24051002605012013,2922.592156,0,0
G24051002605012014,2880.164798,0,0
G24051002605012017,3261.77468,0,0
G24051002605012018,2108.774499,0,0
G24051002605012023,2396.918443,0,0
G24051002605012024,2504.347507,0,0
G24051002605012028,213.3794771,0,0
G24051002605012030,1408.872947,0,0
G24051002605012031,1434.307234,0,0
G24051002605012032,1197.920705,0,0
G24051002605012033,1070.469261,0,0
G24051002605012034,323.5714314,0,0
G24051002605012035,3322.138175,0,0
G24051002605013001,3684.469045,0,0
G24051002605013005,16326.13608,0,0
G24051002605013008,29714.44326,0,0
G24051002605013011,1203.557452,0,0
G24051002605013012,918.583345,0,0
G24051002605013014,2004.134082,0,0
G24051002605013016,19929.85538,0,0
G24051002605013018,18097.14755,0,0
G24051002605013019,2400.091935,0,0
G24051002605013021,1778.292792,0,0
G24051002605013022,3736.159913,0,0
G24051002605013023,3925.193248,0,0
G24051002605013024,4034.487777,0,0
G24051002605013027,1867.210971,0,0
G24051002605013028,2863.872685,0,0
G24051002605013031,4393.506007,0,0
G24051002605013035,1245.170434,0,0
G24051002605013036,12913.1871,0,0
G24051002605013037,10132.84479,0,0
G24051002605013038,3804.679837,0,0
G24051002605013049,212.1514767,0,0
G24051002605013050,2768.42515,0,0
G24051002605013051,16019.78244,0,0
G24051002605013052,7573.634894,0,0
G24051002605013053,4587.686518,0,0
G24051002605013054,916.1057116,0,0
G24051002605013056,1681.735233,0,0
G24051002605013057,113.1019102,0,0
G24051002605013069,4915.036173,0,0
G24051002605013073,4336.039491,0,0
G24051002605013075,4350.319174,0,0
G24051002605013076,3096.976566,0,0
G24051002606041000,928.7223541,0,0
G24051002606041001,1979.331558,0,0
G24051002606041002,906.385618,0,0
G24051002606041003,909.4275818,0,0
G24051002606041005,911.6798766,0,0
G24051002606041007,908.2993187,0,0
G24051002606041008,4208.357679,0,0
G24051002606041009,1246.764671,0,0
G24051002606041010,1238.277302,0,0
G24051002606041011,1281.277145,0,0
G24051002606041012,657.9834023,0,0
G24051002606042000,310.7066054,0,0
G24051002606042001,1848.811408,0,0
G24051002606042002,1514.44115,0,0
G24051002606042003,1689.94721,0,0
G24051002606042004,472.3847812,0,0
G24051002606042021,1011.283741,0,0
G24051002606042022,901.7578973,0,0
G24051002606042023,1238.100638,0,0
G24051002606042024,539.1325884,0,0
G24051002606043000,297.0257164,0,0
G24051002606043002,66.35462687,0,0
G24051002606043004,1661.575295,0,0
G24051002606043005,1542.735833,0,0
G24051002606043007,578.2789611,0,0
G24051002606043014,7039.566834,0,0
G24051002606043015,2416.827111,0,0
G24051002606043019,655.9263842,0,0
G24051002606051000,4596.409909,0,0
G24051002606051001,1448.655257,0,0
G24051002606051002,2026.640865,0,0
G24051002606051003,3773.919877,0,0
G24051002606051004,1005.202161,0,0
G24051002606051007,3999.525747,0,0
G24051002606051008,1983.959171,0,0
G24051002606051009,2117.713277,0,0
G24051002606051010,4388.347618,0,0
G24051002606051011,950.3424227,0,0
G24051002606051014,4751.582417,0,0
G24051002606051015,6111.104739,0,0
G24051002606051019,5651.688123,0,0
G24051002606051020,3473.908193,0,0
G24051002606051023,3372.22418,0,0
G24051002606051024,3463.129674,0,0
G24051002606051025,584.6078647,0,0
G24051002606051029,3125.92782,1485.263949,0.475143392
G24051002606051030,522.6638832,0,0
G24051002606051031,3748.837144,1839.001666,0.490552562
G24051002606052001,1296.764816,0,0
G24051002606052002,706.2373102,0,0
G24051002606052003,872.0887077,0,0
G24051002606052004,2470.660699,0,0
G24051002606052005,2761.229696,0,0
G24051002606052006,1528.955376,0,0
G24051002606052007,766.8094153,0,0
G24051002606052008,3651.689865,3029.761147,0.829687421
G24051002606052009,5021.828398,0,0
G24051002606052010,1424.154779,0,0
G24051002606052011,744.1896784,0,0
G24051002606052012,4229.039716,0,0
G24051002606052013,988.9494827,0,0
G24051002606052014,506.5367807,0,0
G24051002606052015,1071.414181,0,0
G24051002606052016,1077.942975,0,0
G24051002606052017,1413.489963,0,0
G24051002606052018,1317.632213,0,0
G24051002606052019,1232.301106,0,0
G24051002606052020,963.0918935,0,0
G24051002606052021,1021.44529,0,0
G24051002606052022,714.5662858,0,0
G24051002606052023,724.8879797,0,0
G24051002606052024,2218.586209,0,0
G24051002606052025,955.4583063,0,0
G24051002606052026,487.064678,0,0
G24051002606052027,5839.159589,0,0
G24051002606052028,659.6066726,0,0
G24051002606052029,1611.406495,0,0
G24051002606052030,797.3421436,0,0
G24051002606052031,757.8825712,0,0
G24051002606052032,2157.383474,0,0
G24051002606052033,412.04212,0,0
G24051002606052034,1170.327614,0,0
G24051002606052035,1102.293473,0,0
G24051002606052036,388.2295938,0,0
G24051002606052037,4633.012799,0,0
G24051002606052038,479.9337529,0,0
G24051002606052039,405.2171897,0,0
G24051002606052040,2364.360912,0,0
G24051002606052041,1928.641712,0,0
G24051002606052042,1387.378422,0,0
G24051002606052043,562.7886692,0,0
G24051002606052044,1969.075052,0,0
G24051002606052045,305.9798492,0,0
G24051002606052046,1052.290812,0,0
G24051002606052047,2391.083637,0,0
G24051002606053000,312.6575165,0,0
G24051002606053001,3551.848477,0,0
G24051002606053002,9698.937219,0,0
G24051002606053003,1286.83401,0,0
G24051002606053004,2146.728,0,0
G24051002606053005,1673.552173,0,0
G24051002606053006,1459.116277,0,0
G24051002606053007,1392.030468,0,0
G24051002606053008,1362.690749,0,0
G24051002606053009,1394.718548,0,0
G24051002606053010,1803.401707,0,0
G24051002606053011,1389.717384,0,0
G24051002606053012,1497.69897,0,0
G24051002606053013,1683.180665,0,0
G24051002606054000,332.6042651,0,0
G24051002606054001,23047.65712,0,0
G24051002606054002,11069.3042,0,0
G24051002606054003,846.5516672,0,0
G24051002606054006,1695.837992,0,0
G24051002606054007,959.6554334,0,0
G24051002606054008,2076.948377,0,0
G24051002606054009,249.0420594,0,0
G24051002606054010,302.1532318,0,0
G24051002606054013,1896.60788,0,0
G24051002606054014,1975.423219,0,0
G24051002606054015,1389.693711,0,0
G24051002606054016,124.4999781,0,0
G24051002606054018,1563.33982,0,0
G24051002606054019,886.7771629,0,0
G24051002606054020,1482.946641,0,0
G24051002606054022,1388.939962,0,0
G24051002606054023,3293.512115,0,0
G24051002606054025,1387.424153,0,0
G24051002606054026,1946.125261,0,0
G24051002606054027,1418.141731,0,0
G24051002606054028,1150.915485,0,0
G24051002606054029,69.21906496,0,0
G24051002606055001,2527.431319,0,0
G24051002606055002,2245.848474,0,0
G24051002606055003,1825.465514,0,0
G24051002606056000,1006.177805,0,0
G24051002606056001,2077.266823,0,0
G24051002606056003,132.2247002,0,0
G24051002606056006,3750.684244,0,0
G24051002606056012,6567.408388,0,0
G24051002606056014,772.7728146,0,0
G24051002606056015,3108.161754,0,0
G24051002606056016,2453.508187,0,0
G24051002606056017,496.8068208,0,0
G24051002606056024,41751.86823,0,0
G24051002606056025,32243.69224,0,0
G24051002606056029,22351.89823,0,0
G24051002606056031,37204.03592,0,0
G24051002606056036,1895.08086,0,0
G24051002606056038,859.084761,0,0
G24051002606056039,473.3714851,0,0
G24051002606056045,11212.09714,0,0
G24051002606056046,16229.85898,0,0
G24051002606056047,12570.43159,0,0
G24051002606056057,317.9667787,0,0
G24051002606056062,2699.420767,0,0
G24051002606056064,74.12322023,0,0
G24051002606056066,969.7783548,0,0
G24051002606056067,3384.103857,0,0
G24051002606056075,64688.52664,0,0
G24051002606056077,27876.49197,0,0
G24051002606056078,2847.307624,0,0
G24051002606056079,903.5380454,0,0
G24051002606056087,148.4605222,0,0
G24051002606056092,845.9879003,0,0
G24051002606056096,1262.19267,0,0
G24051002606056098,2105.270187,0,0
G24051002606056103,708.0300783,0,0
G24051002606056107,591.3180053,0,0
G24051002606056108,335.0119275,0,0
G24051002606056110,195.5526752,0,0
G24051002606056111,42960.59844,0,0
G24051002606056114,15259.36911,0,0
G24051002606056116,20698.75592,0,0
G24051002606056117,15174.90875,0,0
G24051002606056119,1771.719598,0,0
G24051002606056120,3048.418699,0,0
G24051002606056121,2363.658447,0,0
G24051002606056122,2533.75463,0,0
G24051002606056127,5631.572085,0,0
G24051002606056129,5553.015906,0,0
G24051002606056131,700.9890332,0,0
G24051002606056132,1346.281478,0,0
G24051002606056134,81.80963413,0,0
G24051002606056135,18096.70419,0,0
G24051002606056137,103.0659564,0,0
G24051002606056140,35339.99819,0,0
G24051002606056141,659.4848217,0,0
G24051002606056145,354.720409,0,0
G24051002606056148,6691.071369,0,0
G24051002606056150,284.1893149,0,0
G24051002606056158,1871.493404,0,0
G24051002606056165,1399.10558,0,0
G24051002606056169,10849.22704,0,0
G24051002606056172,5679.162801,0,0
G24051002606056176,1003.712106,0,0
G24051002606056178,184.9725861,0,0
G24051002606056179,166.7821192,0,0
G24051002606056181,2522.607827,0,0
G24051002606056184,522.9871133,0,0
G24051002606056187,614.3702367,0,0
G24051002606056189,6682.128153,0,0
G24051002606056192,377.1819608,0,0
G24051002606056194,800.0178703,0,0
G24051002606056198,225.36637,0,0
G24051002606056205,665.6826985,0,0
G24051002606056211,392.5128374,0,0
G24051002606056218,113.7842341,0,0
G24051002606056219,12912.16675,0,0
G24051002606056223,14285.86429,0,0
G24051002606056224,907.3452914,0,0
G24051002606056226,1106.016933,0,0
G24051002606056227,15911.75475,0,0
G24051002606056231,670.1011125,0,0
G24051002606056232,2861.119717,0,0
G24051002606056233,5429.229043,0,0
G24051002606056235,2522.351101,0,0
G24051002606056238,2925.015906,0,0
G24051002606056239,1125.348365,0,0
G24051002606056240,2954.813179,0,0
G24051002606056250,1429.705381,0,0
G24051002606056252,9267.670568,0,0
G24051002606056253,180.4577634,0,0
G24051002606056259,5111.771269,0,0
G24051002606056260,13613.94069,0,0
G24051002606056261,11664.03675,0,0
G24051002606056262,11717.04592,0,0
G24051002606056269,3011.1839,0,0
G24051002606056270,360.5805693,0,0
G24051002606056276,9286.733271,0,0
G24051002606056278,212.6077855,0,0
G24051002606056281,9309.254956,0,0
G24051002606056289,62357.24728,0,0
G24051002606056292,1230.364782,0,0
G24051002606056294,39.59073696,0,0
G24051002606056299,2670.775291,0,0
G24051002606056301,1111.218093,0,0
G24051002606056303,2392.091516,0,0
G24051002606056304,5980.355069,0,0
G24051002607001002,2747.310619,0,0
G24051002607001003,11082.87552,0,0
G24051002607001004,2527.926194,0,0
G24051002607001005,3699.534663,0,0
G24051002607001008,8272.233911,0,0
G24051002607001009,1755.729583,0,0
G24051002607001012,1308.286817,0,0
G24051002607001013,1146.548166,0,0
G24051002607001014,979.6134846,0,0
G24051002607001015,4353.225665,0,0
G24051002607001017,1291.965573,0,0
G24051002607001018,1310.421528,0,0
G24051002607001019,1333.876974,0,0
G24051002607001020,1336.271236,0,0
G24051002607001021,1309.027231,0,0
G24051002607001022,1345.647295,0,0
G24051002607001023,3295.554889,0,0
G24051002607001024,3132.914046,0,0
G24051002607001025,2016.193118,0,0
G24051002607001026,943.4342056,0,0
G24051002607001028,3301.054389,0,0
G24051002607001029,937.9350445,0,0
G24051002607001030,725.5429366,0,0
G24051002607001032,5465.230496,0,0
G24051002607001033,3051.47559,0,0
G24051002607001034,2194.194396,0,0
G24051002607001036,1518.605066,0,0
G24051002607002000,3167.326593,0,0
G24051002607002001,3291.175342,0,0
G24051002607002002,3095.284036,0,0
G24051002607002003,2959.977048,0,0
G24051002607002006,1571.439509,0,0
G24051002607002007,1469.157729,0,0
G24051002607002008,2609.579101,0,0
G24051002607002009,2664.201713,0,0
G24051002607002010,2996.16804,0,0
G24051002607002011,2808.699115,0,0
G24051002607002012,2909.722489,0,0
G24051002607002013,10769.93446,0,0
G24051002608001002,183.6147017,0,0
G24051002608001003,2466.317533,0,0
G24051002608001004,3255.187553,0,0
G24051002608001005,1152.827677,0,0
G24051002608001006,1905.351166,0,0
G24051002608001007,2468.94369,0,0
G24051002608001008,1499.443815,0,0
G24051002608001009,783.7144838,0,0
G24051002608001010,2870.501883,0,0
G24051002608001012,834.1312292,0,0
G24051002608001013,1365.51975,0,0
G24051002608001014,1563.423676,0,0
G24051002608001015,1425.258483,0,0
G24051002608001016,3079.030893,0,0
G24051002608001017,1039.059672,0,0
G24051002608001018,1045.521329,0,0
G24051002608001019,1054.802137,0,0
G24051002608001020,3849.406171,0,0
G24051002608001021,1003.941901,0,0
G24051002608001023,3532.949088,0,0
G24051002608002000,1192.415268,0,0
G24051002608002001,1720.416476,0,0
G24051002608002002,4316.694897,0,0
G24051002608002003,2002.126815,0,0
G24051002608002004,1410.127933,0,0
G24051002608002005,2544.235451,0,0
G24051002608002006,3249.369934,0,0
G24051002608002007,836.5995886,0,0
G24051002608002008,6965.911773,0,0
G24051002608002009,1944.779827,0,0
G24051002608002010,4016.183365,0,0
G24051002608002011,4724.990789,0,0
G24051002608002012,6341.921153,0,0
G24051002608002014,288.8541104,0,0
G24051002608002015,2898.830744,0,0
G24051002608002016,3452.195332,0,0
G24051002608002017,2428.381036,0,0
G24051002609001001,2893.237216,0,0
G24051002609001002,3572.289386,0,0
G24051002609001004,8902.794141,0,0
G24051002609001006,7236.748266,0,0
G24051002609001007,3775.384566,0,0
G24051002609001008,2863.02862,0,0
G24051002609001009,85.68397433,0,0
G24051002609001010,1845.410668,0,0
G24051002609001011,114.7827636,0,0
G24051002609001012,2642.863843,0,0
G24051002609001013,4291.300506,0,0
G24051002609001014,3344.211811,0,0
G24051002609001016,6742.242986,0,0
G24051002609001017,4205.167241,0,0
G24051002609001018,3264.637895,0,0
G24051002609001019,3155.59988,0,0
G24051002609001020,3397.70771,0,0
G24051002609001021,1855.748076,0,0
G24051002609001022,1860.852399,0,0
G24051002609001023,5897.301534,0,0
G24051002609001024,3152.297755,0,0
G24051002609002001,1521.613592,0,0
G24051002609002002,1037.672794,0,0
G24051002609002003,2289.112404,0,0
G24051002609002004,2712.071689,0,0
G24051002609002005,1042.51485,0,0
G24051002609002006,1082.033815,0,0
G24051002609002007,1027.115951,0,0
G24051002609002009,3721.359,0,0
G24051002609002010,1153.662771,0,0
G24051002609002011,2275.882554,0,0
G24051002609002012,1228.650471,0,0
G24051002609002015,1903.466256,0,0
G24051002609002017,2544.792783,0,0
G24051002609002018,3456.331795,0,0
G24051002609002019,1764.148234,0,0
G24051002609003000,22301.28102,0,0
G24051002609003001,2099.510854,0,0
G24051002609003002,3614.574991,0,0
G24051002609003003,1953.45705,0,0
G24051002609003004,1854.899484,0,0
G24051002609003005,3502.302985,0,0
G24051002609003006,3432.146113,0,0
G24051002609003007,3775.390455,0,0
G24051002609003008,3431.696543,0,0
G24051002609003009,3594.071646,0,0
G24051002609003010,5626.549389,0,0
G24051002609003011,28098.22074,0,0
G24051002610001000,3060.708142,0,0
G24051002610001001,2772.877949,0,0
G24051002610001002,2942.360242,0,0
G24051002610001003,1237.247494,0,0
G24051002610001004,1132.750994,0,0
G24051002610001005,2288.418449,0,0
G24051002610001006,2308.600468,0,0
G24051002610001007,1181.078151,0,0
G24051002610001008,1342.370356,0,0
G24051002610002000,1570.279426,0,0
G24051002610002001,1234.399767,0,0
G24051002610002002,2957.578091,0,0
G24051002610002003,2272.100276,0,0
G24051002610002004,1175.181001,0,0
G24051002610002005,948.2528308,0,0
G24051002610002006,207.8913693,0,0
G24051002610002007,952.3544839,0,0
G24051002610002008,872.4615241,0,0
G24051002610003000,336.5260411,0,0
G24051002610003001,3873.057899,0,0
G24051002610003002,1571.979555,0,0
G24051002610003003,4507.640595,0,0
G24051002610003004,3684.886346,0,0
G24051002610004000,4061.708398,0,0
G24051002610004001,3387.157618,0,0
G24051002610004002,3331.116645,0,0
G24051002610004003,4672.314501,0,0
G24051002610004004,4667.841287,0,0
G24051002610004005,2602.240329,0,0
G24051002610004006,3343.053707,0,0
G24051002610004007,2141.617641,0,0
G24051002610004008,1653.371039,0,0
G24051002610004009,2724.61245,0,0
G24051002610004010,2955.691025,0,0
G24051002611001000,3771.826388,0,0
G24051002611001001,3016.566295,0,0
G24051002611001002,2769.466027,0,0
G24051002611001003,3062.564741,0,0
G24051002611001004,2921.312383,0,0
G24051002611001005,3342.571708,0,0
G24051002611001006,1120.499356,0,0
